ID	Icd1	Icd2	DiagnosisText	Comments	YearStart	YearEnd	DateIn	UserIn	DateOut	UserOut
1465	CB27&XK8G		Left pleural effusion		2023	9999	13/10/2023	PH		
1466	CB27&XK9J		Bilateral pleural effusion		2023	9999	13/10/2023	PH		
1467	CB27&XK9J		Bilateral pleural effusions		2023	9999	21/11/2023	PH		
1468	CB2Y		Hydropneumothorax		2023	9999	13/10/2023	PH		
1469	CB402		Lung collapse		2023	9999	13/10/2023	PH		
1470	CB402&XK8G		Left lung collapse		2023	9999	21/11/2023	PH		
1471	CB403		Pneumomediastinum		2023	9999	13/10/2023	PH		
1472	CB40Y	1G40	Respiratory sepsis		2023	9999	13/10/2023	ET		
1473	CB40Y		Airway obstruction		2023	9999	13/10/2023	PH		
1474	CB40Y		Lung disease		2023	9999	13/10/2023	PH		
1475	CB40Y		Pulmonary disease		2023	9999	13/10/2023	PH		
1476	CB40Y&XS25		Chronic lung disease		2023	9999	05/12/2023	PH		
1477	CB40Y&XT8W		Chronic pulmonary disease		2023	9999	13/10/2023	PH		
1478	CB4101		Acute type 2 respiratory failure		2023	9999	09/11/2023	PH		
1479	CB410Z		Acute respiratory failure		2023	9999	13/10/2023	PH		
1480	CB4111		Chronic type 2 respiratory failure		2023	9999	13/10/2023	PH		
1481	CB411Z		Chronic respiratory failure		2023	9999	13/10/2023	PH		
1482	CB411Z&XS25		End stage respiratory failure		2023	9999	13/10/2023	PH		
1483	CB4120		Type 1 respiratory failure		2023	9999	13/10/2023	PH		
1484	CB4121		Decompensated type 2 respiratory failure		2023	9999	13/10/2023	ET		
1485	CB4121		Hypercapnic respiratory failure		2023	9999	13/10/2023	ET		
1486	CB4121		Type 2 respiratory failure		2023	9999	13/10/2023	PH		
1487	CB4121&XS25		Severe type 2 respiratory failure		2023	9999	13/10/2023	PH		
1488	CB412Z		Respiratory failure		2023	9999	13/10/2023	PH		
1489	CB412Z&XS25		Severe respiratory failure		2023	9999	13/10/2023	PH		
1490	DA042		Parotitis		2023	9999	13/10/2023	PH		
1491	DA0962		Dental abscess		2023	9999	13/10/2023	PH		
1492	DA200		Oesophageal stricture		2023	9999	13/10/2023	PH		
1493	DA2030		Boerhaave syndrome		2023	9999	13/10/2023	PH		
1494	DA2030		Boerhaave's syndrome		2023	9999	13/10/2023	PH		
1495	DA2030		Oesophageal Rupture		2023	9999	13/10/2023	PH		
1496	DA2030		Spontaneous oesophageal rupture		2023	9999	13/10/2023	PH		
1497	DA203Z		Oesophageal perforation		2023	9999	13/10/2023	PH		
1498	DA210		Achalasia		2023	9999	13/10/2023	PH		
1499	DA210		Oesophageal achalasia		2023	9999	18/12/2023	PH		
1500	DA21Y		Oropharyngeal dysmotility		2023	9999	13/10/2023	PH		
1501	DA21Z		Oesophageal dysmotility		2023	9999	13/10/2023	PH		
1502	DA22Z		Gastro-oesophageal reflux disease		2023	9999	13/10/2023	PH		
1503	DA22Z		GORD		2023	9999	13/10/2023	PH		
1504	DA23Z		Barrett oesophagus		2023	9999	13/10/2023	PH		
1505	DA24Z		Oesophagitis		2023	9999	13/10/2023	PH		
1506	DA24Z&XS25		Severe oesophagitis		2023	9999	13/10/2023	PH		
1507	DA25Z		Oesophageal ulcer		2023	9999	13/10/2023	PH		
1508	DA25Z		Oesophageal ulceration		2023	9999	09/11/2023	PH		
1509	DA2600		Bleeding oesophageal varices		2023	9999	13/10/2023	PH		
1510	DA2600		Haemorrhage oesophageal varices		2023	9999	13/10/2023	PH		
1511	DA2600		Oesophageal variceal bleed		2023	9999	13/10/2023	PH		
1512	DA2600		Oesophageal variceal haemorrhage		2023	9999	13/10/2023	PH		
1513	DA2600		Ruptured oesophageal varices		2023	9999	13/10/2023	PH		
1514	DA260Z		Oesophageal varices		2023	9999	13/10/2023	PH		
1515	DA400		Gastric outlet obstruction		2023	9999	13/10/2023	PH		
1516	DA402		Gastric volvulus		2023	9999	13/10/2023	PH		
1517	DA4100		Gastroparesis		2023	9999	13/10/2023	PH		
1518	DA4272		Acute haemorrhagic gastritis		2023	9999	13/10/2023	PH		
1519	DA4272		Haemorrhagic gastritis		2023	9999	13/10/2023	PH		
1520	DA42Y		Erosive gastritis		2023	9999	13/10/2023	ET		
1521	DA42Z		Gastritis		2023	9999	13/10/2023	PH		
1522	DA431		Gastric angiodysplasia		2023	9999	13/10/2023	PH		
1523	DA433		Portal hypertensive gastropathy		2023	9999	13/10/2023	PH		
1524	DA4Y		Gastric antral vascular ectasia		2023	9999	13/10/2023	MF		
1525	DA51Z		Duodenitis		2023	9999	13/10/2023	PH		
1526	DA600		Gastric erosion		2023	9999	13/10/2023	PH		
1527	DA600		Gastric erosions		2023	9999	13/10/2023	PH		
1528	DA60Y	ME243Y	Perforated gastric ulcer		2023	9999	13/10/2023	PH		
1529	DA60Y	ME249Z	Haemorrhage gastric ulcer		2023	9999	13/10/2023	PH		
1530	DA60Z		Gastric ulcer		2023	9999	13/10/2023	PH		
1531	DA60Z		Gastric ulceration		2023	9999	13/10/2023	PH		
1532	DA60Z		Gastric ulcers		2023	9999	21/11/2023	PH		
1533	DA61	ME243Y	Perforated peptic ulcer		2023	9999	13/10/2023	PH		
1534	DA61		Peptic ulcer		2023	9999	13/10/2023	PH		
1535	DA61		Peptic ulcer disease		2023	9999	13/10/2023	PH		
1536	DA61		Peptic ulceration		2023	9999	13/10/2023	PH		
1537	DA630		Duodenal erosions		2023	9999	13/10/2023	PH		
1538	DA63Y	ME243Y	Perforated duodenal ulcer		2023	9999	13/10/2023	PH		
1539	DA63Y	ME249Z	Bleeding duodenal ulcer		2023	9999	15/10/2023	PH		
1540	DA63Z		Duodenal ulcer		2023	9999	13/10/2023	PH		
1541	DA63Z		Duodenal ulceration		2023	9999	13/10/2023	PH		
1542	DA63Z		Duodenal ulcers		2023	9999	13/10/2023	PH		
1543	DA911		Small bowel volvulus		2023	9999	13/10/2023	PH		
1544	DA912		Adhesional small bowel obstruction		2023	9999	13/10/2023	MF		
1545	DA91Z	ME2430	Small bowel obstruction and perforation		2023	9999	31/10/2023	PH		
1546	DA91Z		Small bowel obstruction		2023	9999	13/10/2023	PH		
1547	DA91Z		Small intestinal obstruction		2023	9999	21/11/2023	PH		
1548	DA930		Ileus		2023	9999	13/10/2023	PH		
1549	DA930		Paralytic ileus		2023	9999	13/10/2023	PH		
1550	DA95		Coeliac disease		2023	9999	13/10/2023	PH		
1551	DA9604		Short bowel syndrome		2023	9999	13/10/2023	PH		
1552	DA9605		Intestinal failure		2023	9999	13/10/2023	PH		
1553	DB1002		Acute appendicitis		2023	9999	13/10/2023	PH		
1554	DB10Z		Appendicitis		2023	9999	13/10/2023	PH		
1555	DB301&XA6J68		Caecal volvulus		2023	9999	13/10/2023	PH		
1556	DB301&XA8YJ9		Recurrent sigmoid volvulus		2023	9999	24/10/2023	PH		
1557	DB301&XA8YJ9		Sigmoid volvulus		2023	9999	13/10/2023	PH		
1558	DB301&XA8YJ9		Volvulus of sigmoid colon		2023	9999	13/10/2023	PH	14/12/2023	PH
1559	DB301&XA8YJ9		Volvulus sigmoid colon		2023	9999	14/12/2023	PH		
1560	DB30Y		Colon obstruction		2023	9999	13/10/2023	PH		
1561	DB30Y		Subacute bowel obstruction		2023	9999	27/11/2023	PH		
1562	DB30Z	ME2431	Bowel obstruction and perforation		2023	9999	04/12/2023	PH		
1563	DB30Z		Bowel obstruction		2023	9999	13/10/2023	PH		
1564	DB30Z		Intestinal obstruction		2023	9999	13/10/2023	PH		
1565	DB30Z		Intestinal pseudoobstruction		2023	9999	13/10/2023	MF		
1566	DB30Z		Large bowel obstruction		2023	9999	13/10/2023	PH		
1567	DB30Z&XT5R		Acute bowel obstruction		2023	9999	13/10/2023	PH		
1568	DB320		Colonic pseudo-obstruction		2023	9999	13/10/2023	PH		
1569	DB320		Pseudo-obstruction		2023	9999	13/10/2023	PH		
1570	DB3220		Toxic megacolon		2023	9999	13/10/2023	PH		
1571	DB322Z		Megacolon		2023	9999	13/10/2023	PH		
1572	DB33Z		Proctitis		2023	9999	13/10/2023	PH		
1573	DB340		Angiodysplasia		2023	9999	13/10/2023	PH		
1574	DB340		Angiodysplasia colon		2023	9999	14/12/2023	PH		
1575	DB340		Angiodysplasia of colon		2023	9999	13/10/2023	PH	14/12/2023	PH
1576	DB3611		Ischiorectal abscess		2023	9999	13/10/2023	PH		
1577	DB60Z		Haemorrhoids		2023	9999	13/10/2023	PH		
1578	DB7000		Perianal abscess		2023	9999	13/10/2023	PH		
1579	DB900		Hepatic abscess		2023	9999	13/10/2023	PH		
1580	DB900		Liver abscess		2023	9999	13/10/2023	PH		
1581	DB900		Liver abscesses		2023	9999	13/10/2023	PH		
1582	DB91Z		Acute hepatic failure		2023	9999	17/10/2023	PH		
1583	DB91Z		Acute liver failure		2023	9999	13/10/2023	PH		
1584	DB91Z		Fulminant hepatic failure		2023	9999	13/10/2023	PH		
1585	DB921		Decompensated non-alcoholic steatohepatitis		2023	9999	13/10/2023	PH		
1586	DB921		NASH		2023	9999	13/10/2023	PH		
1587	DB921		NASH cirrhosis		2023	9999	13/10/2023	PH		
1588	DB921		Non-alcoholic steatohepatitis		2023	9999	13/10/2023	PH		
1589	DB921		Non-alcoholic steatohepatitis cirrhosis		2023	9999	13/10/2023	PH		
1590	DB921		Steatohepatitis		2023	9999	13/10/2023	PH		
1591	DB92Y		Fatty change liver		2023	9999	13/10/2023	PH		
1592	DB92Y		Fatty change of the liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1593	DB92Y		Fatty liver		2023	9999	13/10/2023	PH		
1594	DB92Y		Fatty liver change		2023	9999	13/10/2023	PH		
1595	DB92Y		Fatty liver disease		2023	9999	13/10/2023	PH		
1596	DB92Y		Hepatic steatosis		2023	9999	13/10/2023	PH		
1597	DB92Y		Liver steatosis		2023	9999	13/10/2023	PH		
1598	DB92Y		Steatosis liver		2023	9999	13/10/2023	PH		
1599	DB92Y		Steatosis of the liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1600	DB92Y&XS25		Severe fatty liver		2023	9999	13/10/2023	PH		
1601	DB92Y&XS25		Severe hepatic steatosis		2023	9999	13/10/2023	PH		
1602	DB92Z		Non-alcoholic fatty liver disease		2023	9999	13/10/2023	PH		
1603	DB930		Liver fibrosis		2023	9999	21/11/2023	PH		
1604	DB931		Cirrhosis		2023	9999	13/10/2023	PH		
1605	DB931		Cirrhosis liver		2023	9999	13/10/2023	PH		
1606	DB931		Cirrhosis of liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1607	DB931		Cirrhosis of the liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1608	DB931		Decompensated cirrhosis		2023	9999	13/10/2023	PH		
1609	DB931		Decompensated cirrhosis liver		2023	9999	14/12/2023	PH		
1610	DB931		Decompensated cirrhosis of liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1611	DB931		Decompensated liver cirrhosis		2023	9999	13/10/2023	PH		
1612	DB931		Hepatic cirrhosis		2023	9999	13/10/2023	PH		
1613	DB931		Liver cirrhosis		2023	9999	13/10/2023	PH		
1614	DB931&XS25		Advanced liver cirrhosis		2023	9999	13/10/2023	PH		
1615	DB931&XS25		End stage liver cirrhosis		2023	9999	20/12/2023	PH		
1616	DB93Y		Cryptogenic cirrhosis		2023	9999	13/10/2023	PH		
1617	DB93Y		Cryptogenic cirrhosis liver		2023	9999	14/12/2023	PH		
1618	DB93Y		Cryptogenic cirrhosis of liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1619	DB93Y		Cryptogenic liver cirrhosis		2023	9999	13/10/2023	PH		
1620	DB93Y		Micronodular cirrhosis		2023	9999	13/10/2023	PH		
1621	DB93Y		Micronodular liver cirrhosis		2023	9999	13/10/2023	PH		
1622	DB940		Alcoholic fatty liver		2023	9999	13/10/2023	PH		
1623	DB940		Alcoholic fatty liver disease		2023	9999	13/10/2023	MF		
1624	DB940		Alcohol-related fatty liver		2023	9999	09/11/2023	PH		
1625	DB940		Alcohol-related fatty liver disease		2023	9999	13/10/2023	PH		
1626	DB941Z		Alcoholic hepatitis		2023	9999	13/10/2023	PH		
1627	DB943		Alcohol cirrhosis		2023	9999	13/10/2023	PH		
1628	DB943		Alcohol liver cirrhosis		2023	9999	13/10/2023	PH		
1629	DB943		Alcoholic cirrhosis		2023	9999	13/10/2023	PH		
1630	DB943		Alcoholic cirrhosis liver		2023	9999	13/10/2023	PH		
1631	DB943		Alcoholic cirrhosis of liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1632	DB943		Alcoholic cirrhosis of the liver		2023	9999	13/10/2023	PH	14/12/2023	PH
1633	DB943		Alcoholic liver cirrhosis		2023	9999	13/10/2023	PH		
1634	DB943		Alcohol-related cirrhosis		2023	9999	13/10/2023	PH		
1635	DB943		Alcohol-related cirrhosis liver		2023	9999	13/10/2023	PH		
1636	DB943		Alcohol-related liver cirrhosis		2023	9999	13/10/2023	PH		
1637	DB943		Decompensated alcoholic liver cirrhosis		2023	9999	01/11/2023	PH		
1638	DB943		Decompensated alcohol-related liver cirrhosis		2023	9999	13/10/2023	MF		
1639	DB943&XT8W		Chronic alcoholic liver cirrhosis		2023	9999	13/10/2023	PH		
1640	DB94Y		Decompensated alcohol liver disease		2023	9999	13/10/2023	PH		
1641	DB94Y		Decompensated alcoholic liver disease		2023	9999	13/10/2023	PH		
1642	DB94Y		Decompensated alcohol-related liver disease		2023	9999	13/10/2023	PH		
1643	DB94Y&XT8W		Decompensated chronic alcoholic liver disease		2023	9999	04/12/2023	PH		
1644	DB94Z		Alcohol associated liver disease		2023	9999	31/10/2023	PH		
1645	DB94Z		Alcohol liver disease		2023	9999	13/10/2023	PH		
1646	DB94Z		Alcoholic liver disease		2023	9999	13/10/2023	PH		
1647	DB94Z		Alcoholic related liver disease		2023	9999	09/11/2023	PH		
1648	DB94Z		Alcohol-related liver disease		2023	9999	13/10/2023	PH		
1649	DB94Z&XS25		Advanced alcoholic liver disease		2023	9999	13/10/2023	PH		
1650	DB94Z&XT8W		Alcohol-related chronic liver disease		2023	9999	05/12/2023	PH		
1651	DB94Z&XT8W		Chronic alcoholic liver disease		2023	9999	13/10/2023	PH		
1652	DB94Z&XT8W		Chronic alcohol-related liver disease		2023	9999	13/10/2023	PH		
1653	DB95Z		Drug induced liver injury		2023	9999	13/10/2023	PH		
1654	DB960		Autoimmune hepatitis		2023	9999	13/10/2023	PH		
1655	DB961Z		Primary biliary cholangitis		2023	9999	19/10/2023	PH		
1656	DB961Z		Primary biliary cirrhosis		2023	9999	13/10/2023	MF		
1657	DB962Z		Primary sclerosing cholangitis		2023	9999	13/10/2023	PH		
1658	DB97Z		Hepatitis		2023	9999	13/11/2023	ET		
1659	DB983		Portal vein thrombosis		2023	9999	13/10/2023	PH		
1660	DB987Z		Portal hypertension		2023	9999	13/10/2023	PH		
1661	DB98B		Ischaemic hepatitis		2023	9999	13/10/2023	PH		
1662	DB990		Chronic liver disease		2023	9999	13/10/2023	PH		
1663	DB990		Decompensated chronic liver disease		2023	9999	13/10/2023	PH		
1664	DB992		Hepatorenal failure		2023	9999	13/10/2023	PH		
1665	DB992		Hepatorenal syndrome		2023	9999	13/10/2023	PH		
1666	DB993		Portopulmonary hypertension		2023	9999	21/11/2023	PH		
1667	DB994		Hepatopulmonary syndrome		2023	9999	13/10/2023	PH		
1668	DB995		Hepatic encephalopathy		2023	9999	13/10/2023	PH		
1669	DB997		Decompensated liver disease		2023	9999	13/10/2023	PH		
1670	DB997		Decompensated liver failure		2023	9999	13/10/2023	PH		
1671	DB997		End stage liver disease		2023	9999	13/10/2023	PH		
1672	DB997		End stage liver failure		2023	9999	13/10/2023	PH		
1673	DB997		Hepatic failure		2023	9999	13/10/2023	PH		
1674	DB997		Liver failure		2023	9999	13/10/2023	PH		
1675	DB998		Chronic liver failure		2023	9999	13/10/2023	PH		
1676	DB9Z		Liver disease		2023	9999	13/10/2023	PH		
1677	DC1002		Bile duct obstruction		2023	9999	21/11/2023	PH		
1678	DC1002		Biliary obstruction		2023	9999	13/10/2023	PH		
1679	DC1002		Cholestasis		2023	9999	18/12/2023	PH		
1680	DC1002		Obstructive jaundice		2023	9999	13/10/2023	PH		
1681	DC110&XA8KL9		Calculous cholecystitis		2023	9999	13/10/2023	PH		
1682	DC113		Gall stones		2023	9999	13/10/2023	PH		
1683	DC113		Gallbladder stones		2023	9999	13/10/2023	PH		
1684	DC113		Gallstone		2023	9999	13/10/2023	PH		
1685	DC113		Gallstone disease		2023	9999	05/12/2023	PH		
1686	DC113		Gallstones		2023	9999	13/10/2023	PH		
1687	DC116		Choledocholithiasis		2023	9999	13/10/2023	PH		
1688	DC116&XA6R80		Common bile duct stone		2023	9999	13/10/2023	PH		
1689	DC116&XA6R80		Common bile duct stones		2023	9999	19/10/2023	PH		
1690	DC11Z		Cholelithiasis		2023	9999	13/10/2023	PH		
1691	DC120Y		Empyema gallbladder		2023	9999	13/10/2023	PH		
1692	DC120Y		Gallbladder empyema		2023	9999	12/12/2023	PH		
1693	DC120Z		Acalculous cholecystitis		2023	9999	13/10/2023	PH		
1694	DC120Z		Acute cholecystitis		2023	9999	13/10/2023	PH		
1695	DC121		Chronic cholecystitis		2023	9999	21/11/2023	PH		
1696	DC12Z		Cholecystitis		2023	9999	13/10/2023	PH		
1697	DC13		Acute cholangitis		2023	9999	13/10/2023	PH		
1698	DC13		Ascending cholangitis		2023	9999	13/10/2023	PH		
1699	DC13		Biliary sepsis		2023	9999	13/10/2023	PH		
1700	DC13		Cholangitis		2023	9999	13/10/2023	PH		
1701	DC140		Haemobilia		2023	9999	13/10/2023	PH		
1702	DC312		Gallstone pancreatitis		2023	9999	13/10/2023	PH		
1703	DC31Y		Acute haemorrhagic pancreatitis		2023	9999	13/10/2023	PH		
1704	DC31Y		Acute necrotising pancreatitis		2023	9999	13/10/2023	PH		
1705	DC31Y		Haemorrhagic pancreatitis		2023	9999	13/10/2023	PH		
1706	DC31Y		Necrotising pancreatitis		2023	9999	13/10/2023	PH		
1707	DC31Z		Acute pancreatitis		2023	9999	13/10/2023	PH		
1708	DC31Z		Pancreatitis		2023	9999	13/10/2023	PH		
1709	DC31Z&XS25		Acute severe pancreatitis		2023	9999	13/10/2023	PH		
1710	DC31Z&XS25		Severe acute pancreatitis		2023	9999	01/12/2023	PH		
1711	DC31Z&XS25		Severe pancreatitis		2023	9999	13/10/2023	PH		
1712	DC320		Calcific pancreatitis		2023	9999	13/10/2023	PH		
1713	DC32Z		Chronic pancreatitis		2023	9999	13/10/2023	PH		
1714	DC35Z		Pancreatic necrosis		2023	9999	13/10/2023	PH		
1715	DC5000		Bacterial peritonitis		2023	9999	13/10/2023	PH		
1716	DC5000		Spontaneous bacterial peritonitis		2023	9999	13/10/2023	PH		
1717	DC501Y		Faecal peritonitis		2023	9999	13/10/2023	PH		
1718	DC502		Pelvic abscess		2023	9999	13/10/2023	PH		
1719	DC502		Subphrenic abscess		2023	9999	13/10/2023	PH		
1720	DC50Z		Adhesion		2023	9999	13/10/2023	PH		
1721	DC50Z		Peritonitis		2023	9999	13/10/2023	PH		
1722	DC50Z&XT5R		Acute peritonitis		2023	9999	13/10/2023	PH		
1723	DC511		Abdominal adhesions		2023	9999	13/10/2023	PH		
1724	DC511		Adhesions		2023	9999	13/10/2023	PH		
1725	DC511		Bowel adhesions		2023	9999	13/10/2023	PH		
1726	DC512		Haemoperitoneum		2023	9999	13/10/2023	PH		
1727	DC512&XA6S21		Retroperitoneal haematoma		2023	9999	13/10/2023	PH		
1728	DC80Z&XA8YJ9		Sigmoid diverticulitis		2023	9999	05/12/2023	PH		
1729	DD000		Diverticular abscess		2023	9999	13/10/2023	MF		
1730	DD0000		Perforated diverticulitis		2023	9999	13/10/2023	PH		
1731	DD00Z		Acute diverticulitis		2023	9999	13/10/2023	PH		
1732	DD00Z		Diverticulitis		2023	9999	13/10/2023	PH		
1733	DD01Z		Diverticulosis		2023	9999	13/10/2023	PH		
1734	DD02Z		Diverticular perforation		2023	9999	13/10/2023	PH		
1735	DD02Z		Perforated diverticular disease		2023	9999	13/10/2023	MF		
1736	DD02Z		Perforated diverticulum		2023	9999	13/10/2023	PH		
1737	DD1Z		Diverticular disease		2023	9999	13/10/2023	PH		
1738	DD1Z&XA8YJ9		Sigmoid diverticular disease		2023	9999	13/10/2023	PH		
1739	DD300		Mesenteric artery thrombosis		2023	9999	13/10/2023	PH		
1740	DD300&XA3VR0		Superior mesenteric artery thrombosis		2023	9999	26/10/2023	PH		
1741	DD300&XA3VR0		Superior mesenteric artery thrombus		2023	9999	19/12/2023	PH		
1742	DD301		Acute mesenteric ischaemia		2023	9999	13/10/2023	PH		
1743	DD30Z		Acute bowel ischaemia		2023	9999	13/10/2023	PH		
1744	DD30Z		Acute intestinal ischaemia		2023	9999	13/10/2023	PH		
1745	DD30Z		Acute ischaemic bowel		2023	9999	13/10/2023	PH		
1746	DD30Z		Bowel infarction		2023	9999	13/10/2023	PH		
1747	DD30Z		Intestinal infarction		2023	9999	13/10/2023	PH		
1748	DD30Z&XA1B13		Large bowel infarction		2023	9999	06/12/2023	MN		
1749	DD30Z&XA6452		Acute small bowel ischaemia		2023	9999	06/12/2023	PH		
1750	DD30Z&XA6452		Small bowel infarction		2023	9999	13/10/2023	PH		
1751	DD30Z&XA6452		Small intestine infarction		2023	9999	06/12/2023	MN		
1752	DD3100		Ischaemic colitis		2023	9999	13/10/2023	PH		
1753	DD310Z		Mesenteric ischaemia		2023	9999	13/10/2023	PH		
1754	DD3Z		Bowel ischaemia		2023	9999	13/10/2023	PH		
1755	DD3Z		Colon ischaemia		2023	9999	13/10/2023	PH		
1756	DD3Z		Colonic ischaemia		2023	9999	18/12/2023	PH		
1757	DD3Z		Intestinal ischaemia		2023	9999	13/10/2023	PH		
1758	DD3Z		Ischaemic bowel		2023	9999	13/10/2023	PH		
1759	DD3Z		Ischaemic bowel disease		2023	9999	13/10/2023	PH		
1760	DD3Z		Ischaemic enteritis		2023	9999	13/10/2023	PH		
1761	DD3Z		Ischaemic gut		2023	9999	13/10/2023	PH		
1762	DD3Z&XA03U9		Large bowel ischaemia		2023	9999	09/11/2023	PH		
1763	DD3Z&XA6452	DD30Z&XA6452	Small bowel ischaemia and infarction		2023	9999	04/12/2023	PH		
1764	DD3Z&XA6452		Ischaemic small bowel		2023	9999	13/10/2023	ET		
1765	DD3Z&XA6452		Small bowel ischaemia		2023	9999	13/10/2023	PH		
1766	DD500	ME247	Incarcerated hiatus hernia		2023	9999	12/12/2023	PH		
1767	DD500		Diaphragmatic hernia		2023	9999	13/10/2023	PH		
1768	DD500		Hiatus hernia		2023	9999	13/10/2023	PH		
1769	DD500		Large hiatus hernia		2023	9999	13/10/2023	PH		
1770	DD502		Abdominal wall abscess		2023	9999	13/10/2023	PH		
1771	DD51	ME242	Obstructed inguinal hernia		2023	9999	13/10/2023	PH		
1772	DD51	ME247	Incarcerated inguinal hernia		2023	9999	13/10/2023	PH		
1773	DD51	ME248	Strangulated inguinal hernia		2023	9999	15/10/2023	PH		
1774	DD51		Inguinal hernia		2023	9999	13/10/2023	PH		
1775	DD51&XK8G		Left inguinal hernia		2023	9999	13/10/2023	PH		
1776	DD51&XK9K		Right inguinal hernia		2023	9999	09/11/2023	PH		
1777	DD52	ME247	Incarcerated femoral hernia		2023	9999	13/10/2023	PH		
1778	DD52		Femoral hernia		2023	9999	21/11/2023	PH		
1779	DD53	ME242	Incarcerated umbilical hernia		2023	9999	20/12/2023	PH		
1780	DD53	ME248	Strangulated umbilical hernia		2023	9999	15/10/2023	PH		
1781	DD53		Umbilical hernia		2023	9999	13/10/2023	PH		
1782	DD54	ME247	Incarcerated paraumbilical hernia		2023	9999	13/10/2023	PH		
1783	DD54		Paraumbilical hernia		2023	9999	13/10/2023	PH		
1784	DD56		Incisional hernia		2023	9999	13/10/2023	PH		
1785	DD57		Parastomal hernia		2023	9999	13/10/2023	PH		
1786	DD5Y	ME247	Incarcerated hernia		2023	9999	13/10/2023	PH		
1787	DD5Y&XA3KX0		Abdominal wall hernia		2023	9999	13/10/2023	PH		
1788	DD5Z		Abdominal hernia		2023	9999	13/10/2023	PH		
1789	DD703		Crohn colitis		2023	9999	13/10/2023	PH		
1790	DD70Z		Crohn disease		2023	9999	13/10/2023	PH		
1791	DD710		Pancolitis		2023	9999	13/10/2023	PH		
1792	DD71Z		Ulcerative colitis		2023	9999	13/10/2023	PH		
1793	DD7Z		Inflammatory bowel disease		2023	9999	13/10/2023	PH		
1794	DD910Z		IBS		2023	9999	13/10/2023	PH		
1795	DD910Z		Irritable bowel syndrome		2023	9999	13/10/2023	PH		
1796	EA90Z		Psoriasis		2023	9999	13/10/2023	PH		
1797	EB10		Erythroderma		2023	9999	13/10/2023	PH		
1798	EB21		Pyoderma gangrenosum		2023	9999	13/10/2023	PH		
1799	EB400Z		Pemphigus vulgaris		2023	9999	21/11/2023	PH		
1800	EB410		Bullous pemphigoid		2023	9999	13/10/2023	PH		
1801	EB41Z		Pemphigoid		2023	9999	09/11/2023	PH		
1802	EB9042		Calciphylaxis		2023	9999	13/10/2023	PH		
1803	ED920		Hidradenitis suppurativa		2023	9999	13/10/2023	PH		
1804	EG9Y&XA14W3		Sacral sore		2023	9999	06/12/2023	PH		
1805	EH90Z	1H0Z	Infected pressure sore		2023	9999	07/12/2023	PH		
1806	EH90Z		Pressure sore		2023	9999	13/10/2023	PH		
1807	EH90Z		Pressure sores		2023	9999	13/10/2023	PH		
1808	EH90Z		Pressure ulcer		2023	9999	26/10/2023	PH		
1809	EH90Z		Pressure ulcers		2023	9999	24/10/2023	PH		
1810	EH90Z		Sacral ulcer		2023	9999	30/11/2023	PH		
1811	EH90Z&XA2UC8	1H0Z	Infected sacral pressure sore		2023	9999	13/10/2023	ET		
1812	EH90Z&XA2UC8		Sacral pressure sore		2023	9999	13/10/2023	PH		
1813	FA0Z		Osteoarthritis		2023	9999	13/10/2023	PH		
1814	FA0Z&XS25		Severe osteoarthritis		2023	9999	13/10/2023	PH		
1815	FA10Z		Septic arthritis		2023	9999	13/10/2023	PH		
1816	FA200		Felty's syndrome		2023	9999	13/10/2023	PH		
1817	FA200		Seropositive rheumatoid arthritis		2023	9999	13/10/2023	PH		
1818	FA201		Seronegative arthritis		2023	9999	13/10/2023	PH		
1819	FA201		Seronegative rheumatoid arthritis		2023	9999	13/10/2023	PH		
1820	FA20Z		RA		2023	9999	13/10/2023	PH		
1821	FA20Z		Rheumatoid arthritis		2023	9999	13/10/2023	PH		
1822	FA20Z&XS25		Severe rheumatoid arthritis		2023	9999	13/10/2023	PH		
1823	FA21Z		Psoriatic arthritis		2023	9999	13/10/2023	PH		
1824	FA21Z		Psoriatic arthropathy		2023	9999	13/10/2023	PH		
1825	FA22		Polymyalgia		2023	9999	06/12/2023	MN		
1826	FA22		Polymyalgia rheumatica		2023	9999	13/10/2023	PH		
1827	FA252Z		Gout		2023	9999	13/10/2023	PH		
1828	FA2Z		Arthritis		2023	9999	13/10/2023	PH		
1829	FA2Z		Inflammatory arthritis		2023	9999	13/10/2023	PH		
1830	FA700	FA701	Kyphoscoliosis		2023	9999	13/10/2023	PH		
1831	FA700		Kyphosis		2023	9999	13/10/2023	PH		
1832	FA700		Severe kyphosis		2023	9999	13/10/2023	PH		
1833	FA701		Scoliosis		2023	9999	13/10/2023	PH		
1834	FA701&XS25		Severe scoliosis		2023	9999	13/10/2023	PH		
1835	FA82		Spinal stenosis		2023	9999	13/10/2023	PH		
1836	FA8Z		Cervical spondylosis		2023	9999	09/11/2023	PH		
1837	FA8Z		Lumbar spondylosis		2023	9999	13/10/2023	PH		
1838	FA920Z		Ankylosing spondylitis		2023	9999	13/10/2023	PH		
1839	FA9Z		Discitis		2023	9999	13/10/2023	PH		
